Date;Station;Puits;Numero Serie;Etat test;Defaut;Temps test;Sequence;Isolation Phase/Neutre;Isolation Phase/Neutre_Val;Isolation Phase/Neutre_Min;Isolation Phase/Neutre_Max;Resistance PullUp/Sens1;Resistance PullUp/Sens1_Val;Resistance PullUp/Sens1_Min;Resistance PullUp/Sens1_Max;Resistance PullUp/Sens2;Resistance PullUp/Sens2_Val;Resistance PullUp/Sens2_Min;Resistance PullUp/Sens2_Max;Isolation 5V/Masse;Isolation 5V/Masse_Val;Isolation 5V/Masse_Min;Isolation 5V/Masse_Max;Mesure tension DC 5V;Mesure tension DC 5V_Val;Mesure tension DC 5V_Min;Mesure tension DC 5V_Max;Mesure consommation DC repos;Mesure consommation DC repos_Val;Mesure consommation DC repos_Min;Mesure consommation DC repos_Max;Mesure tension DC 8.8V;Mesure tension DC 8.8V_Val;Mesure tension DC 8.8V_Min;Mesure tension DC 8.8V_Max;Mesure tension DC 5V;Mesure tension DC 5V_Val;Mesure tension DC 5V_Min;Mesure tension DC 5V_Max;Mesure consommation repos;Mesure consommation repos_Val;Mesure consommation repos_Min;Mesure consommation repos_Max;Frequence optique;Frequence optique_Val;Frequence optique_Min;Frequence optique_Max;Etat bas optique;Etat bas optique_Val;Etat bas optique_Min;Etat bas optique_Max;Etat haut optique;Etat haut optique_Val;Etat haut optique_Min;Etat haut optique_Max;Etat indéterminé optique;Etat indéterminé optique_Val;Etat indéterminé optique_Min;Etat indéterminé optique_Max;Mesure consommation moteur allumé en Sens1;Mesure consommation moteur allumé en Sens1_Val;Mesure consommation moteur allumé en Sens1_Min;Mesure consommation moteur allumé en Sens1_Max;Step Description;Step Description_Val;Step Description_Min;Step Description_Max;SensMoteurAttendu [In];Mesure consommation moteur éteint en sens 1;Mesure consommation moteur éteint en sens 1_Val;Mesure consommation moteur éteint en sens 1_Min;Mesure consommation moteur éteint en sens 1_Max;Step Description;Step Description_Val;Step Description_Min;Step Description_Max;Final Loop Index;Final Loop Index_Val;Final Loop Index_Min;Final Loop Index_Max;Mesure consommation moteur allumé en Sens2;Mesure consommation moteur allumé en Sens2_Val;Mesure consommation moteur allumé en Sens2_Min;Mesure consommation moteur allumé en Sens2_Max;Mesure consommation moteur éteint en sens 1;Mesure consommation moteur éteint en sens 1_Val;Mesure consommation moteur éteint en sens 1_Min;Mesure consommation moteur éteint en sens 1_Max;Mesure consommation repos multimètre 2;Mesure consommation repos multimètre 2_Val;Mesure consommation repos multimètre 2_Min;Mesure consommation repos multimètre 2_Max
2015/10/20 13:36:34;FRALS0SNRWS177;1;041552-01_G-15197KIT1KX42/;Failed;Isolation - Isolation Phase/Neutre | Mesure;23.046;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Failed;98999999999999993000000000000000000000.0;800000.0;2500000.0
2015/10/20 13:36:41;FRALS0SNRWS177;2;041552-01_G-15197KIT1KXXC/;Error;An exception occurred inside of the call to .NET member 'InitDevice';-17500, Operation Failed.];42.770;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1173723.0;800000.0;2500000.0;Passed;121036.5;110000.0;130000.0;Passed;121274.7;110000.0;130000.0;Passed;5007.9;4000.0;8000.0;Passed;4.994;4.750;5.250;Passed;0.010578;0.007000;0.013000
2015/10/20 13:38:53;FRALS0SNRWS177;2;041552-01_G-15197KIT1KX42/;Failed;Isolation - Isolation Phase/Neutre | Mesure;4.201;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Failed;98999999999999993000000000000000000000.0;800000.0;2500000.0
2015/10/20 13:43:10;FRALS0SNRWS177;2;041552-01_G-15197KIT1KXXC/;Error;An exception occurred inside of the call to .NET member 'InitDevice';-17500, Operation Failed.];27.582;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1175271.8;800000.0;2500000.0;Passed;121274.6;110000.0;130000.0;Passed;121364.4;110000.0;130000.0;Passed;5009.2;4000.0;8000.0;Passed;4.994;4.750;5.250;Passed;0.010567;0.007000;0.013000
2015/10/20 13:44:22;FRALS0SNRWS177;2;041552-01_G-15246KIT2EU31/;Error;An exception occurred inside of the call to .NET member 'InitDevice';-17500, Operation Failed.];15.890;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1303835.0;800000.0;2500000.0;Passed;121162.7;110000.0;130000.0;Passed;121550.7;110000.0;130000.0;Passed;5014.1;4000.0;8000.0;Passed;4.968;4.750;5.250;Passed;0.010646;0.007000;0.013000
2015/10/20 13:45:16;FRALS0SNRWS177;2;041552-01_G-15246KIT2EU31/;Error;An exception occurred inside of the call to .NET member 'InitDevice';-17500, Operation Failed.];19.658;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1257444.2;800000.0;2500000.0;Passed;129886.4;110000.0;130000.0;Passed;129427.7;110000.0;130000.0;Passed;5012.2;4000.0;8000.0;Passed;4.967;4.750;5.250;Passed;0.010628;0.007000;0.013000
2015/10/20 13:46:03;FRALS0SNRWS177;2;041552-01_G-15246KIT2EU31/;Error;An exception occurred inside of the call to .NET member 'InitDevice';-17500, Operation Failed.];20.434;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1317193.0;800000.0;2500000.0;Passed;120859.5;110000.0;130000.0;Passed;120944.4;110000.0;130000.0;Passed;5011.8;4000.0;8000.0;Passed;4.967;4.750;5.250;Passed;0.010548;0.007000;0.013000
2015/10/20 13:52:00;FRALS0SNRWS177;1;041552-01_G-15197KIT1KXXC/;Passed;;52.303;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1117302.2;800000.0;2500000.0;Passed;120182.7;110000.0;130000.0;Passed;120290.1;110000.0;130000.0;Passed;5011.9;4000.0;8000.0;Passed;4.995;4.750;5.250;Passed;0.010762;0.007000;0.013000;Passed;8.849;8.000;9.600;Passed;4.992;4.750;5.250;Passed;0.007909;0.006500;0.009500;Passed;53.46389584035;45;55;Passed;43.88481407339;38;61;Passed;56.07445272905;39;62;Passed;0.04073319755601;0;1;Passed;0.532012;0.450000;0.750000;{0.532012}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x5;0x3;0x5;1;Passed;0.008567;0.006000;0.010000;{0.008567}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512965;0.450000;0.750000;Passed;0.008092;0.006000;0.010000;Passed;0.008095;0.006000;0.010000
2015/10/20 20:00:41;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8M4/;Passed;;40.545;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1129312.0;800000.0;2500000.0;Passed;121980.0;110000.0;130000.0;Passed;121891.6;110000.0;130000.0;Passed;5014.9;4000.0;8000.0;Passed;4.968;4.750;5.250;Passed;0.010539;0.007000;0.013000;Passed;8.737;8.000;9.600;Passed;4.966;4.750;5.250;Passed;0.007842;0.006500;0.009500;Passed;50.68930249645;45;55;Passed;47.02548801428;38;61;Passed;52.93641674762;39;62;Passed;0.03809523809524;0;1;Passed;0.531348;0.450000;0.750000;{0.531348}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008911;0.006000;0.010000;{0.008911}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512568;0.450000;0.750000;Passed;0.007933;0.006000;0.010000;Passed;0.007998;0.006000;0.010000
2015/10/20 20:00:55;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8M5/;Passed;;50.515;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1120883.9;800000.0;2500000.0;Passed;120117.5;110000.0;130000.0;Passed;120114.7;110000.0;130000.0;Passed;5036.8;4000.0;8000.0;Passed;4.951;4.750;5.250;Passed;0.010757;0.007000;0.013000;Passed;8.881;8.000;9.600;Passed;4.948;4.750;5.250;Passed;0.008324;0.006500;0.009500;Passed;53.06727734123;45;55;Passed;44.8010236572;38;61;Passed;55.15816001627;39;62;Passed;0.04081632653061;0;1;Passed;0.531330;0.450000;0.750000;{0.531330}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008377;0.006000;0.010000;{0.008377}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.511975;0.450000;0.750000;Passed;0.008329;0.006000;0.010000;Passed;0.008376;0.006000;0.010000
2015/10/20 20:01:56;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8M6/;Passed;;39.241;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1246647.1;800000.0;2500000.0;Passed;122245.3;110000.0;130000.0;Passed;122607.8;110000.0;130000.0;Passed;4987.9;4000.0;8000.0;Passed;4.950;4.750;5.250;Passed;0.010533;0.007000;0.013000;Passed;8.832;8.000;9.600;Passed;4.948;4.750;5.250;Passed;0.007823;0.006500;0.009500;Passed;52.28369889477;45;55;Passed;42.66161035709;38;61;Passed;57.29374678577;39;62;Passed;0.04464285714286;0;1;Passed;0.531281;0.450000;0.750000;{0.531281}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008768;0.006000;0.010000;{0.008768}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512215;0.450000;0.750000;Passed;0.007856;0.006000;0.010000;Passed;0.007912;0.006000;0.010000
2015/10/20 20:02:05;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8M2/;Passed;;54.808;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1122868.0;800000.0;2500000.0;Passed;120061.7;110000.0;130000.0;Passed;120136.8;110000.0;130000.0;Passed;4992.5;4000.0;8000.0;Passed;4.991;4.750;5.250;Passed;0.010952;0.007000;0.013000;Passed;8.849;8.000;9.600;Passed;4.987;4.750;5.250;Passed;0.008389;0.006500;0.009500;Passed;52.5114330035;45;55;Passed;47.17599225073;38;61;Passed;52.82400774927;39;62;Passed;0;0;1;Passed;0.531281;0.450000;0.750000;{0.531281}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008643;0.006000;0.010000;{0.008643}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.511920;0.450000;0.750000;Passed;0.008246;0.006000;0.010000;Passed;0.008310;0.006000;0.010000
2015/10/20 20:03:35;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8M8/;Passed;;39.418;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1120006.0;800000.0;2500000.0;Passed;120571.5;110000.0;130000.0;Passed;120722.0;110000.0;130000.0;Passed;4999.7;4000.0;8000.0;Passed;4.952;4.750;5.250;Passed;0.010148;0.007000;0.013000;Passed;8.948;8.000;9.600;Passed;4.950;4.750;5.250;Passed;0.008329;0.006500;0.009500;Passed;51.97319881145;45;55;Passed;48.61393953175;38;61;Passed;51.34239234598;39;62;Passed;0.04366812227074;0;1;Passed;0.531901;0.450000;0.750000;{0.531901}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008643;0.006000;0.010000;{0.008643}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512786;0.450000;0.750000;Passed;0.007853;0.006000;0.010000;Passed;0.007838;0.006000;0.010000
2015/10/20 20:03:43;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8M7/;Passed;;55.829;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1122227.2;800000.0;2500000.0;Passed;119993.0;110000.0;130000.0;Passed;120034.8;110000.0;130000.0;Passed;5046.4;4000.0;8000.0;Passed;5.078;4.750;5.250;Passed;0.009532;0.007000;0.013000;Passed;8.855;8.000;9.600;Passed;5.074;4.750;5.250;Passed;0.007934;0.006500;0.009500;Passed;52.41852540772;45;55;Passed;46.81438827435;38;61;Passed;53.18561172565;39;62;Passed;0;0;1;Passed;0.530982;0.450000;0.750000;{0.530982}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008821;0.006000;0.010000;{0.008821}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512509;0.450000;0.750000;Passed;0.008431;0.006000;0.010000;Passed;0.008400;0.006000;0.010000
2015/10/20 20:04:40;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8MA/;Passed;;39.540;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1124059.4;800000.0;2500000.0;Passed;120044.2;110000.0;130000.0;Passed;120105.7;110000.0;130000.0;Passed;5023.1;4000.0;8000.0;Passed;4.957;4.750;5.250;Passed;0.010525;0.007000;0.013000;Passed;8.732;8.000;9.600;Passed;4.955;4.750;5.250;Passed;0.007719;0.006500;0.009500;Passed;51.36619552592;45;55;Passed;45.20529090106;38;61;Passed;54.79470909894;39;62;Passed;0;0;1;Passed;0.531297;0.450000;0.750000;{0.531297}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008414;0.006000;0.010000;{0.008414}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512303;0.450000;0.750000;Passed;0.008116;0.006000;0.010000;Passed;0.008112;0.006000;0.010000
2015/10/20 20:04:48;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8M9/;Passed;;55.099;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1123086.6;800000.0;2500000.0;Passed;119971.4;110000.0;130000.0;Passed;120015.5;110000.0;130000.0;Passed;5040.6;4000.0;8000.0;Passed;4.982;4.750;5.250;Passed;0.011001;0.007000;0.013000;Passed;8.822;8.000;9.600;Passed;4.978;4.750;5.250;Passed;0.008139;0.006500;0.009500;Passed;51.69909912757;45;55;Passed;42.75072533472;38;61;Passed;57.16450229479;39;62;Passed;0.08477237048666;0;1;Passed;0.531190;0.450000;0.750000;{0.531190}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008796;0.006000;0.010000;{0.008796}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512675;0.450000;0.750000;Passed;0.008009;0.006000;0.010000;Passed;0.007985;0.006000;0.010000
2015/10/20 20:05:53;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8MC/;Passed;;39.316;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1124635.0;800000.0;2500000.0;Passed;121132.0;110000.0;130000.0;Passed;121427.0;110000.0;130000.0;Passed;5016.2;4000.0;8000.0;Passed;4.980;4.750;5.250;Passed;0.010519;0.007000;0.013000;Passed;8.807;8.000;9.600;Passed;4.978;4.750;5.250;Passed;0.008158;0.006500;0.009500;Passed;52.20039514917;45;55;Passed;46.30771103367;38;61;Passed;53.69228896633;39;62;Passed;0;0;1;Passed;0.531381;0.450000;0.750000;{0.531381}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008833;0.006000;0.010000;{0.008833}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.513125;0.450000;0.750000;Passed;0.008000;0.006000;0.010000;Passed;0.007954;0.006000;0.010000
2015/10/20 20:06:02;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8MB/;Passed;;55.215;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1122807.9;800000.0;2500000.0;Passed;120301.3;110000.0;130000.0;Passed;120027.0;110000.0;130000.0;Passed;5034.0;4000.0;8000.0;Passed;4.935;4.750;5.250;Passed;0.010838;0.007000;0.013000;Passed;8.860;8.000;9.600;Passed;4.931;4.750;5.250;Passed;0.007846;0.006500;0.009500;Passed;52.62998115299;45;55;Passed;43.4330382237;38;61;Passed;56.5669617763;39;62;Passed;0;0;1;Passed;0.531149;0.450000;0.750000;{0.531149}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008556;0.006000;0.010000;{0.008556}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512093;0.450000;0.750000;Passed;0.008300;0.006000;0.010000;Passed;0.008325;0.006000;0.010000
2015/10/20 20:06:54;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8M9/;Passed;;46.324;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1126583.2;800000.0;2500000.0;Passed;119901.9;110000.0;130000.0;Passed;119941.2;110000.0;130000.0;Passed;5013.5;4000.0;8000.0;Passed;4.979;4.750;5.250;Passed;0.010741;0.007000;0.013000;Passed;8.825;8.000;9.600;Passed;4.977;4.750;5.250;Passed;0.008091;0.006500;0.009500;Passed;51.48743833553;45;55;Passed;47.49862290587;38;61;Passed;52.50137709413;39;62;Passed;0;0;1;Passed;0.531995;0.450000;0.750000;{0.531995}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008698;0.006000;0.010000;{0.008698}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512474;0.450000;0.750000;Passed;0.008038;0.006000;0.010000;Passed;0.008018;0.006000;0.010000
2015/10/20 20:08:18;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8K9/;Passed;;39.371;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1122579.2;800000.0;2500000.0;Passed;120127.8;110000.0;130000.0;Passed;120140.4;110000.0;130000.0;Passed;5003.3;4000.0;8000.0;Passed;4.985;4.750;5.250;Passed;0.010422;0.007000;0.013000;Passed;8.940;8.000;9.600;Passed;4.983;4.750;5.250;Passed;0.007982;0.006500;0.009500;Passed;50.69439727587;45;55;Passed;44.95987922291;38;61;Passed;54.96191933384;39;62;Passed;0.07820144324853;0;1;Passed;0.531702;0.450000;0.750000;{0.531702}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008567;0.006000;0.010000;{0.008567}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.513006;0.450000;0.750000;Passed;0.008021;0.006000;0.010000;Passed;0.008028;0.006000;0.010000
2015/10/20 20:07:05;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8MD/;Passed;;59.820;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1121111.7;800000.0;2500000.0;Passed;120052.5;110000.0;130000.0;Passed;119980.9;110000.0;130000.0;Passed;5031.6;4000.0;8000.0;Passed;4.894;4.750;5.250;Passed;0.010340;0.007000;0.013000;Passed;8.782;8.000;9.600;Passed;4.891;4.750;5.250;Passed;0.008155;0.006500;0.009500;Passed;52.38188082088;45;55;Passed;39.7828901118;38;61;Passed;60.09358732211;39;62;Passed;0.1235225660896;0;1;Passed;0.531387;0.450000;0.750000;{0.531387}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008614;0.006000;0.010000;{0.008614}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512384;0.450000;0.750000;Passed;0.007988;0.006000;0.010000;Passed;0.007974;0.006000;0.010000
2015/10/20 20:09:14;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8KB/;Passed;;39.525;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1125769.5;800000.0;2500000.0;Passed;120074.6;110000.0;130000.0;Passed;120126.7;110000.0;130000.0;Passed;4986.9;4000.0;8000.0;Passed;4.975;4.750;5.250;Passed;0.010477;0.007000;0.013000;Passed;8.913;8.000;9.600;Passed;4.973;4.750;5.250;Passed;0.008474;0.006500;0.009500;Passed;50.64973368427;45;55;Passed;48.87323349416;38;61;Passed;51.08544419179;39;62;Passed;0.04132231404959;0;1;Passed;0.532130;0.450000;0.750000;{0.532130}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.009156;0.006000;0.010000;{0.009156}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512664;0.450000;0.750000;Passed;0.008550;0.006000;0.010000;Passed;0.008534;0.006000;0.010000
2015/10/20 20:09:22;FRALS0SNRWS177;1;041552-01_G-15292KIT2H8K8/;Passed;;55.707;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1122280.6;800000.0;2500000.0;Passed;119996.1;110000.0;130000.0;Passed;120070.0;110000.0;130000.0;Passed;5049.3;4000.0;8000.0;Passed;4.982;4.750;5.250;Passed;0.008778;0.007000;0.013000;Passed;8.797;8.000;9.600;Passed;4.978;4.750;5.250;Passed;0.008096;0.006500;0.009500;Passed;53.01978713174;45;55;Passed;44.44841369492;38;61;Passed;55.50848285681;39;62;Passed;0.04310344827586;0;1;Passed;0.530702;0.450000;0.750000;{0.530702}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x5;0x3;0x5;1;Passed;0.008371;0.006000;0.010000;{0.008371}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.511564;0.450000;0.750000;Passed;0.007995;0.006000;0.010000;Passed;0.007997;0.006000;0.010000
2015/10/20 20:10:26;FRALS0SNRWS177;2;041552-01_G-15292KIT2H8KC/;Passed;;39.465;C:\BancTest\Distrib\Specific\Mi2\041552_xx_G_MI2_CA105_E----_V13.seq;Passed;1122457.2;800000.0;2500000.0;Passed;120674.8;110000.0;130000.0;Passed;120196.6;110000.0;130000.0;Passed;4990.8;4000.0;8000.0;Passed;4.966;4.750;5.250;Passed;0.010468;0.007000;0.013000;Passed;8.791;8.000;9.600;Passed;4.964;4.750;5.250;Passed;0.008313;0.006500;0.009500;Passed;50.80949949326;45;55;Passed;44.95840623201;38;61;Passed;55.04159376799;39;62;Passed;0;0;1;Passed;0.531222;0.450000;0.750000;{0.531222}, Numeric Limit Test,  0.450000 <= x <= 0.750000, A, Call _Mesure courant secteur in <Current File>;0x4;0x3;0x5;1;Passed;0.008700;0.006000;0.010000;{0.008700}, Numeric Limit Test,  0.006000 <= x <= 0.010000, A, Call _Mesure courant secteur in <Current File>;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;1;0x1;x == 0x1, Call Lecture EtatBloqueParMicro in Mi2_DUTFunctions.seq;;Passed;0.512324;0.450000;0.750000;Passed;0.008076;0.006000;0.010000;Passed;0.008066;0.006000;0.010000
